event_id,timestamp,src,rel,dst,stage,label,is_attack_related,round
B1366,2026-04-01 01:59:09,proc_sys_036,heartbeat,ip_10.0.0.20,BENIGN,benign,False,1
B0978,2026-04-01 01:59:12,proc_sys_040,stat,file_/var/log/app_021.log,BENIGN,benign,False,1
B2063,2026-04-01 01:59:17,proc_app_026,rotate_log,file_/var/log/app_026.log,BENIGN,benign,False,1
B1791,2026-04-01 01:59:26,proc_sys_021,heartbeat,ip_10.0.0.32,BENIGN,benign,False,1
B2047,2026-04-01 01:59:41,proc_sys_001,read,file_/var/log/app_056.log,BENIGN,benign,False,1
B0756,2026-04-01 02:01:06,proc_app_073,append,file_/var/log/app_022.log,BENIGN,benign,False,1
B0538,2026-04-01 02:01:32,proc_app_066,append,file_/var/log/app_054.log,BENIGN,benign,False,1
B0814,2026-04-01 02:02:08,proc_app_029,heartbeat,domain_service14.internal,BENIGN,benign,False,1
B1412,2026-04-01 02:02:22,proc_app_039,signal,proc_app_074,BENIGN,benign,False,1
B2292,2026-04-01 02:03:03,proc_app_061,read,file_/var/log/app_023.log,BENIGN,benign,False,1
B0910,2026-04-01 02:04:01,proc_sys_023,signal,proc_sys_025,BENIGN,benign,False,1
B2062,2026-04-01 02:05:12,proc_sys_025,stat,file_/tmp/cache_007.dat,BENIGN,benign,False,1
B0420,2026-04-01 02:05:18,proc_sys_002,open,file_/var/log/app_052.log,BENIGN,benign,False,1
B0891,2026-04-01 02:05:53,proc_app_059,open,file_/var/log/app_007.log,BENIGN,benign,False,1
B1932,2026-04-01 02:06:17,file_/var/log/app_017.log,spawn,proc_app_010,BENIGN,benign,False,1
B0929,2026-04-01 02:06:43,proc_app_036,read,file_/var/log/app_027.log,BENIGN,benign,False,1
B1991,2026-04-01 02:07:47,proc_app_013,read,file_/var/log/app_041.log,BENIGN,benign,False,1
B0811,2026-04-01 02:07:59,proc_app_061,spawn,proc_app_069,BENIGN,benign,False,1
B1990,2026-04-01 02:08:41,proc_app_042,connect,ip_10.0.0.25,BENIGN,benign,False,1
B2961,2026-04-01 02:08:44,proc_app_033,heartbeat,ip_192.168.1.14,BENIGN,benign,False,1
B0700,2026-04-01 02:09:30,file_/var/log/app_005.log,spawn,proc_app_005,BENIGN,benign,False,1
B0696,2026-04-01 02:09:40,proc_app_069,rotate_log,file_/var/log/app_036.log,BENIGN,benign,False,1
B2475,2026-04-01 02:10:08,proc_app_047,fork,proc_sys_030,BENIGN,benign,False,1
B1591,2026-04-01 02:10:18,proc_app_015,open,file_/tmp/cache_010.dat,BENIGN,benign,False,1
B1249,2026-04-01 02:10:34,proc_app_020,rotate_log,file_/home/admin/docs/doc_030.txt,BENIGN,benign,False,1
B0774,2026-04-01 02:10:50,file_/var/log/app_005.log,spawn,proc_app_009,BENIGN,benign,False,1
B2487,2026-04-01 02:11:04,proc_app_005,fork,proc_app_079,BENIGN,benign,False,1
B0282,2026-04-01 02:12:16,proc_app_025,append,file_/var/log/app_016.log,BENIGN,benign,False,1
B2925,2026-04-01 02:12:49,proc_app_042,rotate_log,file_/var/log/app_034.log,BENIGN,benign,False,1
B0296,2026-04-01 02:12:52,file_/var/log/app_013.log,spawn,proc_app_014,BENIGN,benign,False,1
B2235,2026-04-01 02:13:22,proc_app_001,stat,file_/home/admin/docs/doc_026.txt,BENIGN,benign,False,1
B1742,2026-04-01 02:14:10,proc_app_006,open,file_/var/log/app_017.log,BENIGN,benign,False,1
B0793,2026-04-01 02:14:43,proc_app_029,fork,proc_app_017,BENIGN,benign,False,1
B0356,2026-04-01 02:15:09,proc_sys_024,append,file_/tmp/cache_016.dat,BENIGN,benign,False,1
B0489,2026-04-01 02:16:03,proc_app_067,dns_query,ip_10.0.0.28,BENIGN,benign,False,1
B2789,2026-04-01 02:16:09,proc_app_010,stat,file_/tmp/cache_004.dat,BENIGN,benign,False,1
B1527,2026-04-01 02:16:17,proc_app_043,append,file_/var/log/app_008.log,BENIGN,benign,False,1
B0669,2026-04-01 02:16:40,proc_sys_023,rotate_log,file_/tmp/cache_012.dat,BENIGN,benign,False,1
B2752,2026-04-01 02:17:06,proc_app_020,stat,file_/var/log/app_046.log,BENIGN,benign,False,1
B0406,2026-04-01 02:17:50,proc_app_059,heartbeat,ip_10.0.0.6,BENIGN,benign,False,1
B2163,2026-04-01 02:18:00,proc_sys_033,stat,file_/var/log/app_013.log,BENIGN,benign,False,1
B0273,2026-04-01 02:18:05,proc_app_060,dns_query,ip_10.0.0.40,BENIGN,benign,False,1
B2934,2026-04-01 02:18:38,proc_app_067,heartbeat,ip_10.0.0.28,BENIGN,benign,False,1
B0028,2026-04-01 02:18:46,proc_app_077,rotate_log,file_/var/log/app_060.log,BENIGN,benign,False,1
B1912,2026-04-01 02:19:04,proc_app_015,read,file_/home/admin/docs/doc_020.txt,BENIGN,benign,False,1
B0542,2026-04-01 02:19:17,proc_app_008,write,file_/tmp/cache_020.dat,BENIGN,benign,False,1
B1139,2026-04-01 02:19:59,proc_app_048,stat,file_/var/log/app_011.log,BENIGN,benign,False,1
B2046,2026-04-01 02:22:03,proc_app_008,spawn,proc_sys_039,BENIGN,benign,False,1
B2027,2026-04-01 02:22:46,proc_sys_016,write,file_/var/log/app_009.log,BENIGN,benign,False,1
B1747,2026-04-01 02:23:05,proc_app_015,fork,proc_app_045,BENIGN,benign,False,1
B1415,2026-04-01 02:24:38,file_/var/log/app_036.log,copy,file_/tmp/cache_008.dat,BENIGN,benign,False,1
B1325,2026-04-01 02:25:29,proc_app_035,rotate_log,file_/home/admin/docs/doc_025.txt,BENIGN,benign,False,1
B0870,2026-04-01 02:26:23,proc_app_072,stat,file_/var/log/app_051.log,BENIGN,benign,False,1
B0399,2026-04-01 02:27:50,file_/home/admin/docs/doc_010.txt,copy,file_/home/admin/docs/doc_005.txt,BENIGN,benign,False,1
B1344,2026-04-01 02:28:08,proc_sys_013,write,file_/var/log/app_016.log,BENIGN,benign,False,1
B1405,2026-04-01 02:28:11,proc_app_065,open,file_/home/admin/docs/doc_011.txt,BENIGN,benign,False,1
B2782,2026-04-01 02:28:26,proc_app_021,fork,proc_app_038,BENIGN,benign,False,1
B2755,2026-04-01 02:29:00,proc_sys_003,spawn,proc_app_062,BENIGN,benign,False,1
B0066,2026-04-01 02:29:41,proc_sys_007,write,file_/tmp/cache_011.dat,BENIGN,benign,False,1
B2661,2026-04-01 02:29:56,proc_app_022,open,file_/home/admin/docs/doc_028.txt,BENIGN,benign,False,1
B0075,2026-04-01 02:30:16,proc_app_048,fork,proc_app_037,BENIGN,benign,False,1
B0643,2026-04-01 02:31:04,proc_sys_022,spawn,proc_sys_023,BENIGN,benign,False,1
B2791,2026-04-01 02:34:35,file_/home/admin/docs/doc_017.txt,copy,file_/home/admin/docs/doc_035.txt,BENIGN,benign,False,1
B2208,2026-04-01 02:35:36,proc_app_005,write,file_/tmp/cache_018.dat,BENIGN,benign,False,1
B2441,2026-04-01 02:37:23,proc_app_059,rotate_log,file_/tmp/cache_017.dat,BENIGN,benign,False,1
B0333,2026-04-01 02:37:27,proc_sys_015,append,file_/var/log/app_006.log,BENIGN,benign,False,1
B0825,2026-04-01 02:38:26,proc_sys_005,rotate_log,file_/var/log/app_051.log,BENIGN,benign,False,1
B1055,2026-04-01 02:38:34,proc_app_065,append,file_/var/log/app_014.log,BENIGN,benign,False,1
B2620,2026-04-01 02:38:41,proc_app_048,read,file_/var/log/app_048.log,BENIGN,benign,False,1
B2765,2026-04-01 02:39:12,proc_app_048,rotate_log,file_/home/admin/docs/doc_018.txt,BENIGN,benign,False,1
B2043,2026-04-01 02:39:16,proc_app_080,connect,ip_192.168.1.18,BENIGN,benign,False,1
B0739,2026-04-01 02:39:27,proc_app_009,open,file_/var/log/app_002.log,BENIGN,benign,False,1
B2598,2026-04-01 02:40:43,proc_sys_001,write,file_/var/log/app_010.log,BENIGN,benign,False,1
B0842,2026-04-01 02:41:01,proc_app_005,fork,proc_app_039,BENIGN,benign,False,1
B0440,2026-04-01 02:41:06,proc_app_041,read,file_/home/admin/docs/doc_023.txt,BENIGN,benign,False,1
B0646,2026-04-01 02:41:34,proc_app_077,rotate_log,file_/home/admin/docs/doc_002.txt,BENIGN,benign,False,1
B0186,2026-04-01 02:41:50,proc_sys_008,write,file_/var/log/app_007.log,BENIGN,benign,False,1
B2905,2026-04-01 02:41:50,proc_app_041,heartbeat,ip_10.0.0.6,BENIGN,benign,False,1
B1026,2026-04-01 02:42:40,proc_app_023,stat,file_/home/admin/docs/doc_035.txt,BENIGN,benign,False,1
B0778,2026-04-01 02:43:28,proc_app_008,rotate_log,file_/var/log/app_056.log,BENIGN,benign,False,1
B2406,2026-04-01 02:43:34,file_/home/admin/docs/doc_020.txt,archive,file_/var/log/app_044.log,BENIGN,benign,False,1
B2416,2026-04-01 02:43:48,proc_sys_017,open,file_/home/admin/docs/doc_006.txt,BENIGN,benign,False,1
B0957,2026-04-01 02:43:56,proc_app_013,dns_query,ip_10.0.0.34,BENIGN,benign,False,1
B0345,2026-04-01 02:44:36,proc_sys_019,open,file_/home/admin/docs/doc_021.txt,BENIGN,benign,False,1
B2463,2026-04-01 02:46:49,proc_sys_031,signal,proc_app_020,BENIGN,benign,False,1
B0341,2026-04-01 02:46:51,proc_app_015,rotate_log,file_/home/admin/docs/doc_008.txt,BENIGN,benign,False,1
B1080,2026-04-01 02:47:02,proc_sys_035,dns_query,ip_10.0.0.4,BENIGN,benign,False,1
B1730,2026-04-01 02:47:09,proc_app_067,heartbeat,domain_service04.internal,BENIGN,benign,False,1
B2944,2026-04-01 02:47:10,proc_sys_013,stat,file_/home/admin/docs/doc_031.txt,BENIGN,benign,False,1
B2804,2026-04-01 02:47:21,proc_app_057,open,file_/var/log/app_024.log,BENIGN,benign,False,1
B1846,2026-04-01 02:47:50,proc_app_064,read,file_/home/admin/docs/doc_027.txt,BENIGN,benign,False,1
B0426,2026-04-01 02:47:57,proc_app_068,append,file_/var/log/app_047.log,BENIGN,benign,False,1
B0610,2026-04-01 02:48:04,proc_app_073,stat,file_/var/log/app_031.log,BENIGN,benign,False,1
B2683,2026-04-01 02:48:09,proc_sys_018,read,file_/tmp/cache_010.dat,BENIGN,benign,False,1
B1294,2026-04-01 02:48:38,proc_sys_022,connect,domain_service02.internal,BENIGN,benign,False,1
B2155,2026-04-01 02:49:29,proc_app_002,connect,ip_10.0.0.36,BENIGN,benign,False,1
B2548,2026-04-01 02:49:58,proc_app_075,connect,domain_service19.internal,BENIGN,benign,False,1
B1488,2026-04-01 02:50:34,proc_app_070,heartbeat,domain_service15.internal,BENIGN,benign,False,1
B2103,2026-04-01 02:50:44,proc_sys_039,fork,proc_app_030,BENIGN,benign,False,1
B0446,2026-04-01 02:52:16,proc_sys_002,stat,file_/proc/net/route,BENIGN,benign,False,1
B0864,2026-04-01 02:52:28,proc_sys_030,write,file_/home/admin/docs/doc_032.txt,BENIGN,benign,False,1
B0247,2026-04-01 02:52:30,proc_app_049,dns_query,domain_service20.internal,BENIGN,benign,False,1
B0501,2026-04-01 02:52:38,proc_app_057,open,file_/home/admin/docs/doc_024.txt,BENIGN,benign,False,1
B0569,2026-04-01 02:52:43,file_/tmp/cache_009.dat,copy,file_/var/log/app_048.log,BENIGN,benign,False,1
B1198,2026-04-01 02:52:49,proc_app_030,open,file_/var/log/app_041.log,BENIGN,benign,False,1
B1224,2026-04-01 02:53:02,proc_app_031,rotate_log,file_/home/admin/docs/doc_007.txt,BENIGN,benign,False,1
B2346,2026-04-01 02:53:36,proc_app_031,read,file_/etc/passwd,BENIGN,benign,False,1
B1351,2026-04-01 02:53:37,proc_app_062,dns_query,ip_10.0.0.19,BENIGN,benign,False,1
B2865,2026-04-01 02:54:05,proc_app_065,append,file_/var/log/app_010.log,BENIGN,benign,False,1
B2636,2026-04-01 02:54:15,proc_app_041,rotate_log,file_/home/admin/docs/doc_004.txt,BENIGN,benign,False,1
B0014,2026-04-01 02:54:18,proc_sys_031,spawn,proc_app_013,BENIGN,benign,False,1
B2197,2026-04-01 02:54:47,file_/var/log/app_047.log,archive,file_/var/log/app_051.log,BENIGN,benign,False,1
B1485,2026-04-01 02:54:54,proc_sys_014,open,file_/home/admin/docs/doc_008.txt,BENIGN,benign,False,1
B1234,2026-04-01 02:55:15,proc_app_019,spawn,proc_app_008,BENIGN,benign,False,1
B0546,2026-04-01 02:55:18,proc_sys_005,connect,domain_service10.internal,BENIGN,benign,False,1
B1542,2026-04-01 02:55:45,proc_sys_018,spawn,proc_sys_020,BENIGN,benign,False,1
B0131,2026-04-01 02:56:01,proc_app_030,stat,file_/var/log/app_050.log,BENIGN,benign,False,1
B1610,2026-04-01 02:56:51,proc_app_043,dns_query,ip_10.0.0.9,BENIGN,benign,False,1
B0451,2026-04-01 02:57:26,proc_sys_003,stat,file_/home/admin/docs/doc_039.txt,BENIGN,benign,False,1
B2967,2026-04-01 02:57:53,file_/var/log/app_055.log,copy,file_/home/admin/docs/doc_030.txt,BENIGN,benign,False,1
B0324,2026-04-01 02:58:13,proc_sys_005,open,file_/var/log/app_055.log,BENIGN,benign,False,1
B0387,2026-04-01 02:58:16,proc_app_004,write,file_/var/log/app_041.log,BENIGN,benign,False,1
B2036,2026-04-01 02:58:42,proc_sys_024,signal,proc_app_004,BENIGN,benign,False,1
B0146,2026-04-01 02:58:55,proc_sys_016,write,file_/home/admin/docs/doc_010.txt,BENIGN,benign,False,1
B1954,2026-04-01 02:59:00,proc_app_055,read,file_/tmp/cache_014.dat,BENIGN,benign,False,1
B0357,2026-04-01 03:04:13,proc_app_023,write,file_/var/log/app_006.log,BENIGN,benign,False,1
B2313,2026-04-01 03:04:50,file_/var/log/app_017.log,spawn,proc_app_010,BENIGN,benign,False,1
B1477,2026-04-01 03:04:57,proc_sys_024,open,file_/var/log/app_054.log,BENIGN,benign,False,1
B2448,2026-04-01 03:05:36,proc_app_062,stat,file_/home/admin/docs/doc_038.txt,BENIGN,benign,False,1
B1718,2026-04-01 03:05:41,proc_app_051,stat,file_/var/log/app_052.log,BENIGN,benign,False,1
B1979,2026-04-01 03:06:01,proc_app_080,stat,file_/home/admin/docs/doc_010.txt,BENIGN,benign,False,1
B0038,2026-04-01 03:07:06,proc_sys_025,dns_query,ip_10.0.0.10,BENIGN,benign,False,1
B2532,2026-04-01 03:07:28,proc_app_014,open,file_/tmp/cache_018.dat,BENIGN,benign,False,1
B2709,2026-04-01 03:07:52,proc_app_019,heartbeat,ip_10.0.0.27,BENIGN,benign,False,1
B2473,2026-04-01 03:10:36,proc_app_001,read,file_/var/log/app_027.log,BENIGN,benign,False,1
B1652,2026-04-01 03:10:52,file_/var/log/app_013.log,spawn,proc_app_007,BENIGN,benign,False,1
B1657,2026-04-01 03:11:21,proc_sys_034,stat,file_/var/log/app_057.log,BENIGN,benign,False,1
B2565,2026-04-01 03:11:24,proc_app_014,signal,proc_app_012,BENIGN,benign,False,1
B1884,2026-04-01 03:11:26,proc_app_002,read,file_/var/log/app_025.log,BENIGN,benign,False,1
B2312,2026-04-01 03:11:50,proc_sys_029,write,file_/home/admin/docs/doc_037.txt,BENIGN,benign,False,1
B2722,2026-04-01 03:13:10,proc_app_079,connect,ip_10.0.0.40,BENIGN,benign,False,1
B1487,2026-04-01 03:13:12,proc_sys_001,stat,file_/home/admin/docs/doc_035.txt,BENIGN,benign,False,1
B1662,2026-04-01 03:13:13,proc_sys_002,open,file_/tmp/cache_018.dat,BENIGN,benign,False,1
B2222,2026-04-01 03:14:08,proc_app_074,open,file_/home/admin/docs/doc_040.txt,BENIGN,benign,False,1
B0955,2026-04-01 03:14:25,proc_sys_027,signal,proc_app_074,BENIGN,benign,False,1
B1815,2026-04-01 03:14:33,file_/var/log/app_022.log,copy,file_/home/admin/docs/doc_013.txt,BENIGN,benign,False,1
B1857,2026-04-01 03:14:50,proc_app_027,open,file_/var/log/app_021.log,BENIGN,benign,False,1
B2520,2026-04-01 03:14:55,proc_sys_011,open,file_/home/admin/docs/doc_039.txt,BENIGN,benign,False,1
B2257,2026-04-01 03:15:22,proc_sys_012,read,file_/var/log/app_004.log,BENIGN,benign,False,1
B1216,2026-04-01 03:15:38,proc_app_047,append,file_/var/log/app_053.log,BENIGN,benign,False,1
B1989,2026-04-01 03:15:47,proc_app_053,read,file_/home/admin/docs/doc_027.txt,BENIGN,benign,False,1
B0262,2026-04-01 03:16:53,proc_app_042,spawn,proc_sys_017,BENIGN,benign,False,1
B1149,2026-04-01 03:16:58,proc_sys_013,rotate_log,file_/tmp/cache_007.dat,BENIGN,benign,False,1
B0820,2026-04-01 03:17:10,proc_app_078,read,file_/var/log/app_029.log,BENIGN,benign,False,1
B0242,2026-04-01 03:17:26,proc_app_013,rotate_log,file_/home/admin/docs/doc_038.txt,BENIGN,benign,False,1
B0896,2026-04-01 03:17:27,proc_app_050,read,file_/var/log/app_007.log,BENIGN,benign,False,1
B2261,2026-04-01 03:17:34,proc_app_043,fork,proc_sys_033,BENIGN,benign,False,1
B0856,2026-04-01 03:19:05,proc_app_050,heartbeat,ip_10.0.0.25,BENIGN,benign,False,1
B0283,2026-04-01 03:20:15,proc_sys_003,connect,domain_service17.internal,BENIGN,benign,False,1
B0320,2026-04-01 03:20:26,proc_app_028,heartbeat,ip_192.168.1.10,BENIGN,benign,False,1
B2651,2026-04-01 03:20:32,proc_app_038,read,file_/home/admin/docs/doc_032.txt,BENIGN,benign,False,1
B1035,2026-04-01 03:20:51,proc_sys_034,stat,file_/var/log/app_028.log,BENIGN,benign,False,1
B0797,2026-04-01 03:20:55,proc_sys_027,spawn,proc_sys_024,BENIGN,benign,False,1
B0083,2026-04-01 03:21:37,proc_sys_027,connect,ip_10.0.0.37,BENIGN,benign,False,1
B1649,2026-04-01 03:22:01,proc_app_078,read,file_/home/admin/docs/doc_023.txt,BENIGN,benign,False,1
B1941,2026-04-01 03:22:46,proc_app_040,append,file_/home/admin/docs/doc_007.txt,BENIGN,benign,False,1
B0964,2026-04-01 03:23:03,proc_app_044,write,file_/var/log/app_024.log,BENIGN,benign,False,1
B0172,2026-04-01 03:23:16,proc_app_052,read,file_/home/admin/docs/doc_029.txt,BENIGN,benign,False,1
B0704,2026-04-01 03:23:22,proc_sys_016,rotate_log,file_/var/log/app_036.log,BENIGN,benign,False,1
B0220,2026-04-01 03:23:37,proc_sys_028,read,file_/tmp/cache_017.dat,BENIGN,benign,False,1
B0716,2026-04-01 03:23:54,proc_app_033,heartbeat,ip_10.0.0.12,BENIGN,benign,False,1
B0448,2026-04-01 03:24:05,proc_app_022,rotate_log,file_/home/admin/docs/doc_016.txt,BENIGN,benign,False,1
B2302,2026-04-01 03:26:33,proc_app_024,spawn,proc_app_051,BENIGN,benign,False,1
B0699,2026-04-01 03:28:01,proc_sys_017,open,file_/tmp/cache_001.dat,BENIGN,benign,False,1
B1296,2026-04-01 03:28:19,proc_app_039,rotate_log,file_/var/log/app_005.log,BENIGN,benign,False,1
B2958,2026-04-01 03:28:22,proc_app_027,append,file_/tmp/cache_011.dat,BENIGN,benign,False,1
M0005,2026-04-01 03:28:41,proc_loaderd,connect,ip_198.51.100.23,C&C,malicious,True,1
B0777,2026-04-01 03:28:47,proc_sys_002,append,file_/tmp/cache_005.dat,BENIGN,benign,False,1
B1682,2026-04-01 03:29:21,proc_app_046,write,file_/tmp/cache_006.dat,BENIGN,benign,False,1
B0850,2026-04-01 03:29:31,proc_app_074,open,file_/home/admin/docs/doc_011.txt,BENIGN,benign,False,1
B2718,2026-04-01 03:29:48,proc_app_057,open,file_/home/admin/docs/doc_029.txt,BENIGN,benign,False,1
B1861,2026-04-01 03:29:57,proc_app_066,spawn,proc_app_026,BENIGN,benign,False,1
M0006,2026-04-01 03:31:07,proc_loaderd,dns_query,domain_update-check.net,C&C,malicious,True,1
B0860,2026-04-01 03:31:15,proc_app_045,stat,file_/tmp/cache_004.dat,BENIGN,benign,False,1
B2735,2026-04-01 03:31:36,proc_app_014,read,file_/home/admin/docs/doc_001.txt,BENIGN,benign,False,1
B1275,2026-04-01 03:32:09,proc_app_030,open,file_/home/admin/docs/doc_009.txt,BENIGN,benign,False,1
B0260,2026-04-01 03:32:15,proc_sys_003,spawn,proc_app_006,BENIGN,benign,False,1
M0007,2026-04-01 03:33:56,proc_loaderd,write,file_/tmp/.syscache/loaderd,C&C,malicious,True,1
B1601,2026-04-01 03:34:04,proc_app_031,rotate_log,file_/var/log/app_011.log,BENIGN,benign,False,1
B1585,2026-04-01 03:34:13,proc_app_053,read,file_/tmp/cache_012.dat,BENIGN,benign,False,1
B0883,2026-04-01 03:34:33,file_/var/log/app_008.log,spawn,proc_app_005,BENIGN,benign,False,1
B1706,2026-04-01 03:35:34,file_/tmp/cache_018.dat,archive,file_/home/admin/docs/doc_005.txt,BENIGN,benign,False,1
M0008,2026-04-01 03:36:14,proc_loaderd,fork,proc_syncsvc,C&C,malicious,True,1
B1921,2026-04-01 03:36:54,proc_app_047,read,file_/var/log/app_043.log,BENIGN,benign,False,1
B0281,2026-04-01 03:37:02,file_/var/log/app_012.log,spawn,proc_app_018,BENIGN,benign,False,1
B2304,2026-04-01 03:37:13,proc_sys_012,stat,file_/tmp/cache_017.dat,BENIGN,benign,False,1
B0712,2026-04-01 03:37:31,proc_sys_028,connect,ip_192.168.1.20,BENIGN,benign,False,1
B1328,2026-04-01 03:37:35,proc_app_063,signal,proc_sys_032,BENIGN,benign,False,1
B1182,2026-04-01 03:38:10,proc_sys_023,dns_query,ip_10.0.0.32,BENIGN,benign,False,1
B2688,2026-04-01 03:38:26,proc_sys_015,open,file_/var/log/app_043.log,BENIGN,benign,False,1
B2743,2026-04-01 03:38:29,file_/home/admin/docs/doc_004.txt,archive,file_/var/log/app_048.log,BENIGN,benign,False,1
B1070,2026-04-01 03:38:33,proc_app_009,read,file_/tmp/cache_016.dat,BENIGN,benign,False,1
B0874,2026-04-01 03:38:53,file_/home/admin/docs/doc_013.txt,copy,file_/home/admin/docs/doc_040.txt,BENIGN,benign,False,1
B2906,2026-04-01 03:39:24,file_/tmp/cache_002.dat,archive,file_/home/admin/docs/doc_007.txt,BENIGN,benign,False,1
B0243,2026-04-01 03:39:33,proc_sys_009,write,file_/var/log/app_039.log,BENIGN,benign,False,1
B2398,2026-04-01 03:40:07,proc_app_033,append,file_/home/admin/docs/doc_003.txt,BENIGN,benign,False,1
B2874,2026-04-01 03:40:37,proc_app_005,open,file_/tmp/cache_007.dat,BENIGN,benign,False,1
B0826,2026-04-01 03:40:42,proc_app_042,read,file_/var/log/app_018.log,BENIGN,benign,False,1
B2048,2026-04-01 03:42:26,proc_app_072,heartbeat,ip_10.0.0.8,BENIGN,benign,False,1
B0792,2026-04-01 03:42:37,proc_app_018,fork,proc_app_016,BENIGN,benign,False,1
B1230,2026-04-01 03:43:25,proc_app_017,open,file_/home/admin/docs/doc_032.txt,BENIGN,benign,False,1
B0723,2026-04-01 03:43:45,proc_app_048,open,file_/tmp/cache_013.dat,BENIGN,benign,False,1
B1018,2026-04-01 03:43:52,proc_sys_007,connect,domain_service12.internal,BENIGN,benign,False,1
B0183,2026-04-01 03:44:06,proc_app_074,spawn,proc_app_037,BENIGN,benign,False,1
B0090,2026-04-01 03:44:33,proc_app_072,append,file_/tmp/cache_014.dat,BENIGN,benign,False,1
B2452,2026-04-01 03:44:36,proc_app_014,append,file_/home/admin/docs/doc_006.txt,BENIGN,benign,False,1
B2387,2026-04-01 03:45:08,proc_app_065,connect,domain_service19.internal,BENIGN,benign,False,1
B1429,2026-04-01 03:45:13,proc_sys_005,append,file_/home/admin/docs/doc_036.txt,BENIGN,benign,False,1
B1532,2026-04-01 03:45:38,proc_app_010,stat,file_/home/admin/docs/doc_014.txt,BENIGN,benign,False,1
B0311,2026-04-01 03:46:19,proc_app_028,rotate_log,file_/var/log/app_020.log,BENIGN,benign,False,1
B0968,2026-04-01 03:46:33,proc_app_076,rotate_log,file_/home/admin/docs/doc_002.txt,BENIGN,benign,False,1
B1916,2026-04-01 03:47:30,proc_sys_039,heartbeat,ip_192.168.1.18,BENIGN,benign,False,1
B2124,2026-04-01 03:47:52,proc_app_023,dns_query,ip_10.0.0.6,BENIGN,benign,False,1
B0210,2026-04-01 03:48:30,proc_app_043,signal,proc_app_054,BENIGN,benign,False,1
B1717,2026-04-01 03:49:45,proc_app_067,rotate_log,file_/home/admin/docs/doc_025.txt,BENIGN,benign,False,1
B1278,2026-04-01 03:50:29,proc_app_074,dns_query,ip_192.168.1.7,BENIGN,benign,False,1
B0783,2026-04-01 03:50:48,proc_app_060,open,file_/var/log/app_041.log,BENIGN,benign,False,1
B1439,2026-04-01 03:51:24,proc_app_012,append,file_/var/log/app_055.log,BENIGN,benign,False,1
B0653,2026-04-01 03:51:26,proc_app_034,stat,file_/var/log/app_029.log,BENIGN,benign,False,1
